HI_0-5k,HI_5-10k,HI_10-15k,HI_15-20k,HI_20-25k,HI_25-35k,HI_35-50k,HI_50-75k,HI_75-100k,HI_100-150k,HI_150k_plus,zip
910,1188,1090,954,842,1898,2331,2286,1229,1153,452,48224
166,194,442,132,330,519,838,1139,717,550,254,48225
161,214,181,103,138,167,496,893,713,716,600,48226
1644,2106,1129,946,1301,1972,2581,2260,952,775,222,48227
2164,2424,1915,1431,1755,2670,2619,3067,1669,991,336,48228
298,410,369,258,266,308,616,621,218,268,130,48229
136,53,33,73,91,335,349,977,753,1156,2564,48230
0,0,0,0,0,0,0,0,0,0,0,48233
1240,1394,1049,857,765,2113,2098,1988,999,635,187,48234
1882,1666,1077,1374,1181,2475,2957,3146,2265,1027,509,48235
242,122,148,236,321,492,843,1200,1400,2098,4474,48236
275,303,573,769,497,1216,1858,2328,1352,1954,759,48237
1302,1289,783,817,691,1464,1452,1376,477,494,223,48238
352,229,456,588,709,1216,2015,2927,2233,1997,898,48239
168,154,152,231,335,743,1239,1212,1003,1133,338,48240
0,0,0,0,0,0,0,0,0,0,0,48242
0,0,0,0,0,0,0,0,0,0,0,48243
86,26,81,33,103,439,296,494,374,919,2766,48301
158,40,106,70,37,347,426,578,460,1006,2786,48302
125,37,36,134,174,283,286,728,599,1165,2742,48304
75,0,34,44,113,307,488,596,997,1787,5081,48306
367,228,359,657,524,1078,1636,2789,2896,3432,4073,48307
188,126,167,326,320,662,862,1442,1287,2527,3277,48309
341,360,398,681,496,1300,1966,2943,2489,2377,1335,48310
159,328,324,311,540,1318,2357,2724,1827,2226,1510,48312
161,298,437,543,715,1037,1759,2118,1954,2934,1631,48313
135,240,382,290,423,733,993,1823,906,1733,961,48314
257,126,216,234,496,784,1101,1548,1250,2307,2580,48315
164,23,181,459,297,881,972,1812,1575,2476,2557,48316
270,149,389,738,490,887,1849,2405,1491,2298,1141,48317
36,10,69,173,96,204,301,397,419,313,341,48320
293,134,312,249,267,691,1553,1514,1566,2499,3486,48322
65,50,92,277,118,270,319,556,696,1167,2441,48323
41,88,123,60,125,418,380,850,673,1353,2405,48324
426,135,355,336,275,821,1144,1919,1663,1917,1155,48326
236,127,395,341,406,1018,1331,1752,1385,1603,771,48327
304,257,423,449,577,1410,1678,2561,1461,1329,1245,48328
172,290,309,157,464,627,1110,1761,1767,1795,1366,48329
101,63,73,227,145,827,659,855,1421,1818,2764,48331
191,140,265,362,537,313,509,1319,901,1754,1557,48334
178,113,318,335,348,439,1378,1950,1511,1815,2480,48335
273,503,533,364,337,933,1026,2066,1320,1616,1919,48336
472,695,862,487,622,1499,1392,1846,995,919,200,48340
414,505,547,310,575,1280,1027,1091,673,479,316,48341
399,563,814,558,358,899,1123,693,482,351,119,48342
191,91,136,113,269,969,1137,1326,1322,1877,1794,48346
123,32,45,125,132,419,836,1095,1112,1601,3160,48348
9,25,9,18,126,186,229,551,441,590,621,48350
12,47,15,49,107,190,401,510,425,428,566,48353
11,37,68,107,103,64,292,658,629,697,584,48356
6,42,150,16,119,243,360,406,472,497,689,48357
21,27,155,48,106,565,453,549,451,786,1006,48359
61,15,57,52,75,203,211,658,622,1157,1459,48360
134,66,157,106,139,330,520,842,891,1466,1345,48362
8,10,34,88,33,62,119,223,187,414,891,48363
16,0,43,45,73,59,152,268,239,266,481,48367
25,0,0,8,19,28,13,116,130,96,164,48370
187,188,155,231,195,360,1084,1378,1091,2309,2078,48371
53,81,89,26,19,151,391,244,507,1173,2506,48374
77,9,101,110,171,690,693,1497,1387,2009,2271,48375
100,76,172,131,531,741,1071,1701,1080,1199,1293,48377
29,13,10,47,86,74,244,284,295,709,980,48380
262,25,76,231,132,287,709,735,474,957,1599,48381
81,111,92,125,126,327,628,1164,965,1871,2809,48382
64,50,140,107,54,560,375,684,672,964,952,48383
90,50,241,147,344,944,530,986,1220,1370,1476,48386
214,157,237,340,567,653,1291,1758,1390,2178,1751,48390
72,118,248,473,531,767,1000,1257,744,1096,1039,48393
0,0,0,0,0,0,0,0,0,0,0,48397
7,85,20,26,16,68,79,105,60,79,69,48401
0,0,0,0,28,0,0,0,0,0,0,48411
33,6,29,26,12,212,268,529,265,345,263,48412
86,71,176,280,139,293,652,545,346,315,159,48413
10,130,15,12,52,88,128,178,138,197,183,48414
62,32,81,194,123,350,374,914,445,607,442,48415
58,57,86,39,109,169,337,381,254,250,96,48416
59,28,24,35,82,92,167,294,175,86,110,48417
6,6,29,14,64,64,225,365,182,374,186,48418
19,18,29,35,65,130,185,242,108,120,35,48419
267,148,345,256,530,691,1541,1787,1227,1142,729,48420
68,42,23,111,53,165,317,883,335,340,100,48421
77,41,94,94,181,300,397,694,416,289,84,48422
254,240,487,455,871,1770,2156,3027,1865,1897,1046,48423
4,2,13,18,39,42,56,136,40,77,17,48426
31,24,45,89,68,138,137,250,228,89,45,48427
17,50,62,42,41,110,257,390,415,328,352,48428
55,91,137,274,206,343,464,873,575,502,235,48429
273,78,578,448,381,1047,1601,2425,2021,2846,2855,48430
15,2,0,11,20,37,49,60,35,31,20,48432
142,219,320,292,397,734,1272,2423,1373,1653,1306,48433
0,0,23,0,4,7,17,5,0,6,3,48434
5,28,28,19,29,98,62,145,138,151,24,48435
43,9,17,46,13,48,291,158,404,188,248,48436
0,0,51,0,35,57,49,53,0,12,7,48437
27,2,2,18,53,110,338,404,350,682,537,48438
456,317,416,539,735,1473,2178,3740,2557,3492,4436,48439
0,0,0,23,0,9,13,0,0,0,13,48440
47,78,78,70,77,207,285,335,206,214,84,48441
606,256,238,299,252,747,877,1789,1203,1561,1251,48442
135,121,164,206,229,320,485,559,486,764,284,48444
20,16,40,44,16,55,72,88,69,44,8,48445
372,410,502,533,630,1014,1816,2373,1908,1535,999,48446
6,4,79,16,30,143,204,204,133,175,52,48449
88,89,152,151,133,231,423,410,376,234,106,48450
240,53,43,72,181,345,401,887,696,1439,913,48451
43,112,116,176,183,263,315,306,301,256,90,48453
16,9,16,13,34,45,109,118,53,51,18,48454
27,111,23,55,109,200,323,628,440,661,605,48455
8,7,6,13,10,49,54,70,57,26,17,48456
95,96,148,112,112,364,541,933,402,426,95,48457
297,324,506,555,537,1192,1651,1395,664,596,213,48458
21,18,22,10,51,90,94,207,209,209,77,48460
67,51,58,72,93,216,526,871,478,493,203,48461
24,26,119,59,20,276,413,975,941,1228,987,48462
23,22,92,54,46,122,254,504,243,379,80,48463
18,16,15,18,61,148,116,213,154,92,37,48464
7,6,19,3,17,36,52,64,22,27,5,48465
14,15,20,16,12,63,187,150,100,56,14,48466
2,87,69,99,43,134,178,224,123,212,64,48467
17,14,14,36,54,66,89,142,58,56,22,48468
6,11,36,54,43,82,134,79,74,66,38,48469
11,4,10,26,26,27,52,65,50,22,9,48470
98,51,184,107,160,277,410,462,263,292,206,48471
11,16,15,33,34,69,163,140,79,58,74,48472
138,98,170,206,479,855,1284,2364,1213,1384,1013,48473
7,26,55,30,59,137,167,241,199,114,54,48475
0,1,6,0,9,5,19,53,24,22,6,48476
16,0,24,14,0,15,5,37,10,7,0,48502
931,1042,1057,775,971,1639,1437,1683,772,761,413,48503
875,871,835,732,775,1369,1929,1828,1046,734,196,48504
992,1012,655,586,603,1651,1212,880,392,188,105,48505
710,681,834,733,897,1585,1789,2301,874,792,258,48506
706,995,904,821,937,1883,2220,3019,1082,870,238,48507
160,41,97,146,153,417,665,916,615,562,234,48509
44,58,114,196,317,388,500,722,307,365,139,48519
182,140,487,477,303,546,736,404,185,306,47,48529
259,249,440,582,618,1192,1584,1475,993,792,379,48532
0,0,0,0,0,0,0,0,0,0,0,48551
0,0,0,0,0,0,0,0,0,0,0,48553
0,0,0,0,0,0,0,0,0,0,0,48554
746,1564,1123,980,1145,2313,1936,2627,875,664,160,48601
662,848,1027,738,728,1988,1952,2209,910,810,390,48602
183,260,427,435,566,1261,2216,1925,1359,1860,1419,48603
140,150,269,329,153,375,883,856,439,489,168,48604
87,71,64,21,13,101,112,113,35,72,11,48607
37,146,175,218,354,366,577,1034,909,833,669,48609
58,40,73,58,94,199,244,274,165,93,57,48610
4,89,61,89,187,278,399,556,285,511,178,48611
111,234,205,242,287,444,669,670,483,357,185,48612
5,5,24,18,30,78,82,64,29,43,15,48613
4,16,21,33,45,69,105,109,32,46,22,48614
53,22,39,42,49,117,172,210,191,154,60,48615
32,30,109,123,156,398,542,658,320,413,137,48616
146,118,141,177,194,238,638,503,439,532,209,48617
44,73,120,114,135,265,325,435,282,260,94,48618
2,8,11,9,8,27,101,52,21,16,7,48619
25,0,33,19,46,59,64,150,26,57,11,48621
63,75,129,152,101,312,315,599,308,236,75,48622
7,79,94,183,130,194,708,1012,624,1139,629,48623
238,250,357,496,417,742,1211,1369,884,498,357,48624
183,209,623,480,418,757,880,908,548,237,137,48625
16,50,79,66,86,217,243,455,261,435,354,48626
0,0,2,5,8,0,7,15,0,0,0,48627
13,5,26,47,30,70,137,180,141,156,93,48628
96,213,293,160,248,587,467,923,326,296,84,48629
0,0,0,0,0,21,0,0,0,0,0,48630
0,52,26,109,67,217,182,497,348,124,176,48631
55,157,136,160,115,354,400,352,210,136,76,48632
0,0,10,0,5,3,0,9,0,17,4,48633
47,57,10,57,60,148,321,363,261,464,88,48634
19,13,73,35,85,80,93,208,56,54,23,48635
23,0,21,9,32,80,74,168,42,10,9,48636
81,25,45,37,80,89,196,312,168,169,85,48637
112,138,233,321,213,422,1164,1152,741,627,484,48638
414,356,335,692,692,1111,1662,2104,1935,1853,1853,48640
240,303,658,538,539,1039,1583,2668,1747,2160,2423,48642
15,131,112,113,141,169,311,385,150,146,102,48647
19,5,16,31,19,39,92,82,62,44,53,48649
74,98,101,159,128,370,416,666,439,406,113,48650
78,11,159,281,119,441,408,247,142,251,107,48651
9,9,16,32,50,17,130,150,89,139,54,48652
156,151,198,227,277,518,804,1058,577,528,291,48653
41,60,73,53,77,182,137,196,101,86,22,48654
15,71,106,105,108,197,401,504,303,354,157,48655
91,63,91,138,158,326,460,334,104,73,22,48656
66,74,161,129,206,381,309,636,521,591,252,48657
57,90,171,139,140,325,300,359,231,176,71,48658
13,28,66,69,46,133,145,282,118,110,29,48659
78,154,162,383,276,624,775,863,609,439,210,48661
29,25,21,7,31,42,89,163,88,97,40,48662
0,0,0,0,0,0,0,0,0,0,0,48667
8,41,62,4,18,55,90,98,90,30,21,48701
29,75,72,78,79,167,306,292,175,123,76,48703
8,15,12,11,15,40,50,32,22,14,3,48705
473,610,877,607,946,2658,2564,2669,2094,2179,1153,48706
531,679,891,672,688,1360,2025,1748,990,1083,499,48708
0,0,0,0,0,0,0,0,0,0,0,48710
20,18,31,38,38,64,49,70,46,35,30,48720
3,13,17,5,17,24,44,56,29,16,0,48721
20,24,8,204,27,135,130,269,176,108,147,48722
111,190,520,146,294,590,684,976,493,712,251,48723
0,0,13,58,0,223,30,0,0,0,36,48724
30,51,66,76,79,116,135,267,84,85,100,48725
29,68,93,100,169,240,345,492,312,219,145,48726
16,4,27,4,17,57,74,58,70,32,33,48727
17,11,13,8,5,21,14,22,20,18,9,48728
11,16,21,30,27,84,109,110,103,36,42,48729
72,65,157,107,152,307,542,413,346,140,86,48730
0,66,33,38,40,90,92,141,71,70,29,48731
230,334,288,214,420,496,777,876,546,479,409,48732
9,12,58,25,48,89,143,144,65,41,42,48733
78,37,55,53,133,359,381,532,529,717,568,48734
13,23,5,28,16,53,78,136,44,37,14,48735
33,15,25,62,61,91,124,95,53,23,11,48737
26,10,54,28,21,66,88,165,70,27,14,48738
90,53,56,127,267,280,306,384,230,119,64,48739
27,33,71,64,120,140,221,222,178,68,58,48740
16,18,37,24,26,142,132,204,85,76,28,48741
24,22,34,43,36,116,165,159,74,79,25,48742
15,0,0,0,0,11,0,4,0,0,0,48743
98,37,36,111,103,148,532,251,194,190,150,48744
26,46,48,42,29,75,59,140,61,44,29,48745
90,51,109,87,197,394,479,811,500,414,193,48746
14,0,10,23,25,35,56,126,61,103,69,48747
36,22,20,36,69,117,171,131,58,48,20,48748
12,3,14,23,9,78,106,103,35,58,30,48749
147,209,343,275,256,581,968,725,340,314,85,48750
2,10,16,38,27,28,26,116,67,36,15,48754
32,26,47,80,66,149,172,329,141,141,100,48755
61,134,78,155,187,386,354,387,114,81,27,48756
23,18,21,76,76,134,291,295,244,305,126,48757
35,41,86,52,103,149,234,402,120,169,67,48759
8,0,30,12,26,147,91,172,64,48,26,48760
9,23,29,14,20,67,117,118,29,23,2,48761
20,18,38,40,40,43,73,104,58,32,31,48762
78,34,69,101,117,181,327,407,296,268,106,48763
4,21,14,19,23,44,78,68,23,27,0,48765
14,12,19,32,28,64,143,147,43,48,2,48766
9,22,22,47,26,110,103,282,133,165,51,48767
107,175,218,186,301,368,483,782,533,460,129,48768
27,37,41,51,59,78,124,139,87,31,23,48770
257,236,387,300,231,838,746,1004,615,443,274,48801
30,18,55,23,33,103,107,119,77,85,25,48806
2,5,9,14,37,28,55,130,32,41,21,48807
107,94,16,99,160,184,570,503,400,510,465,48808
64,123,187,146,142,353,672,1003,496,674,248,48809
22,37,57,77,143,95,205,233,164,115,81,48811
139,179,267,226,265,502,1202,1735,1359,1315,649,48813
54,5,38,29,10,37,58,232,124,158,114,48815
0,0,0,6,0,0,163,10,6,0,4,48816
151,45,91,69,159,235,355,487,454,286,121,48817
14,62,131,93,39,104,91,218,151,89,45,48818
28,7,25,27,22,32,106,208,188,202,64,48819
43,45,48,104,221,585,715,1141,699,1534,1402,48820
11,10,52,204,68,195,259,404,489,543,346,48821
10,5,36,10,18,59,83,225,187,141,160,48822
1709,1301,1097,816,1408,1757,2046,2459,1527,2375,3060,48823
0,0,0,0,0,0,0,0,0,0,0,48825
50,109,259,261,138,418,851,1437,985,1220,489,48827
36,82,72,66,91,172,167,341,72,103,54,48829
43,19,43,69,67,145,283,323,186,169,60,48831
7,12,25,7,22,68,59,133,95,59,46,48832
36,14,31,47,23,58,143,209,59,89,27,48834
2,10,36,46,46,54,146,242,180,203,152,48835
42,70,148,109,160,487,563,1062,725,1050,494,48836
82,93,221,243,203,485,914,1794,1547,1533,1375,48837
80,285,305,269,507,886,1026,1560,814,985,528,48838
118,148,262,250,379,523,475,1294,540,1210,790,48840
7,2,3,9,0,50,40,61,65,51,17,48841
303,265,197,401,581,481,1096,1634,1285,1993,991,48842
291,189,476,520,375,1229,2083,3054,2676,3375,3144,48843
3,5,13,21,18,17,70,54,36,42,14,48845
127,258,279,426,371,604,1127,1340,971,893,293,48846
61,24,71,70,187,293,315,540,280,336,105,48847
38,7,22,60,57,272,368,591,369,674,409,48848
13,63,117,112,87,207,282,504,282,431,159,48849
38,49,93,100,91,172,223,339,224,222,71,48850
7,73,59,7,16,86,121,233,133,41,94,48851
5,2,7,6,4,14,13,8,2,2,0,48852
3,2,7,43,15,28,43,43,36,14,7,48853
105,79,142,235,224,448,939,1542,1072,1597,868,48854
42,62,147,163,141,534,572,829,1042,1203,934,48855
18,2,40,18,5,6,92,59,42,44,19,48856
1,20,39,23,93,69,168,224,179,314,61,48857
1284,1086,1269,934,1130,1926,2151,3128,1663,1513,1392,48858
10,35,20,14,52,62,92,104,119,102,23,48860
12,7,15,20,5,66,68,123,101,185,93,48861
312,240,105,206,281,654,930,1449,1025,1573,2591,48864
15,16,52,39,14,93,128,129,76,81,93,48865
42,50,20,57,80,105,324,435,316,200,118,48866
269,481,612,676,709,1443,1948,2023,1496,1078,743,48867
0,0,2,0,0,51,23,6,1,7,0,48870
25,22,23,7,20,59,91,172,114,101,133,48871
40,25,94,52,106,135,324,586,383,527,254,48872
6,6,10,26,13,40,40,84,86,95,74,48873
0,7,0,0,6,0,6,41,0,0,3,48874
40,30,67,77,93,310,708,737,811,825,419,48875
23,38,75,35,98,145,175,397,281,212,160,48876
11,20,75,51,56,66,153,166,109,70,44,48877
23,35,20,16,16,168,121,123,82,71,17,48878
121,94,174,137,259,616,771,1294,1205,1237,788,48879
62,55,121,135,158,285,532,463,246,317,134,48880
28,32,57,84,73,196,248,460,417,406,85,48881
67,34,116,202,127,234,408,625,420,400,115,48883
22,21,106,61,73,150,344,375,240,298,99,48884
5,0,5,66,0,15,45,138,46,36,34,48885
8,36,25,50,40,101,76,136,136,113,38,48886
73,105,115,109,187,258,457,609,334,249,94,48888
57,14,28,35,19,79,66,158,61,52,29,48889
10,13,16,38,48,103,99,165,135,113,22,48890
23,108,45,62,47,106,147,285,222,125,17,48891
0,15,90,54,95,156,230,280,297,271,307,48892
33,46,69,158,87,149,246,509,295,259,137,48893
9,0,13,24,19,40,71,114,93,164,86,48894
140,29,48,177,87,182,343,528,672,1006,1360,48895
0,0,15,10,19,15,7,3,0,28,0,48896
15,15,17,22,40,24,81,115,88,126,60,48897
392,542,512,504,540,1297,1739,2103,1552,1000,632,48906
528,592,998,771,1090,2049,2593,3214,1903,1343,395,48910
475,650,775,887,1271,1695,2841,3535,1745,1849,639,48911
285,376,491,430,417,1166,1057,1518,1102,654,430,48912
194,122,261,180,170,597,685,1049,460,293,58,48915
371,399,569,422,730,1627,1859,3049,2627,2321,1245,48917
0,0,0,0,0,0,0,0,0,0,0,48921
70,373,40,70,112,156,257,237,146,83,26,48933
220,358,397,429,748,1188,1674,1926,831,834,485,49001
118,222,274,409,172,644,1218,1932,1142,1314,914,49002
189,141,164,264,313,770,946,1266,1235,1051,491,49004
433,719,1038,690,525,1329,1418,1652,979,914,746,49006
449,300,335,276,307,500,783,409,436,311,163,49007
165,280,203,303,382,693,858,1289,835,799,751,49008
292,340,703,838,797,1812,2214,2371,2416,3039,3726,49009
75,107,152,309,502,805,934,1275,1131,741,434,49010
12,8,37,26,81,111,151,162,145,95,38,49011
35,4,67,85,48,93,92,257,158,254,192,49012
80,97,87,98,66,212,290,369,394,160,80,49013
196,349,268,474,482,1037,1177,1692,1270,1086,515,49014
236,462,336,607,735,1377,1379,1729,1413,1504,1218,49015
239,351,462,368,495,1274,1461,1710,879,1093,586,49017
78,61,109,90,83,178,243,512,311,384,244,49021
1031,857,1525,1091,876,1835,1906,1929,1070,763,477,49022
345,333,224,266,596,859,1573,2317,1242,2592,1766,49024
11,15,33,151,36,44,145,184,123,112,2,49026
3,0,3,4,11,11,23,7,29,6,0,49027
64,58,160,111,106,185,358,549,328,355,86,49028
3,1,16,21,20,86,95,121,73,102,28,49029
9,13,17,36,44,134,135,253,159,104,7,49030
117,103,130,114,142,363,518,470,454,391,506,49031
32,9,23,46,86,126,170,277,158,119,82,49032
6,14,0,19,5,27,72,130,206,146,45,49033
10,8,31,14,28,149,133,285,84,191,65,49034
192,176,392,583,611,1027,1522,2141,1124,858,648,49036
394,642,775,1015,624,1105,1334,1411,872,642,234,49037
94,86,48,166,215,297,485,857,438,457,289,49038
30,30,57,83,74,126,170,203,211,147,81,49040
47,33,85,56,78,254,255,497,294,235,102,49042
16,25,231,57,89,196,67,103,107,31,11,49043
36,122,127,136,180,370,292,479,327,219,125,49045
7,104,43,131,118,187,294,637,653,597,374,49046
230,318,305,280,249,701,1215,1242,617,625,588,49047
297,366,382,459,496,1476,1317,1891,1291,856,706,49048
13,1,17,28,2,69,49,191,81,101,38,49050
11,0,123,0,0,104,66,77,106,207,255,49051
4,22,29,10,24,47,39,67,28,76,16,49052
33,59,71,138,81,295,360,508,245,394,570,49053
25,81,91,104,99,227,369,626,333,347,137,49055
50,47,51,44,70,201,225,215,139,101,77,49056
53,57,149,192,248,315,356,347,311,243,86,49057
202,123,196,404,364,553,1268,1738,1082,1061,715,49058
0,0,0,14,8,43,124,171,107,87,435,49060
30,0,8,35,31,31,131,127,97,94,64,49061
37,33,54,83,59,91,163,245,248,258,94,49064
70,17,116,54,99,250,475,463,474,439,171,49065
6,0,17,15,0,36,24,59,35,1,13,49066
34,44,46,61,66,167,333,378,248,206,101,49067
136,142,230,310,221,564,839,1417,821,1027,849,49068
20,25,23,38,76,96,132,205,99,163,75,49070
118,5,31,78,94,183,257,639,771,943,785,49071
16,18,16,19,53,141,132,337,173,152,56,49072
84,211,153,109,175,178,303,265,294,213,113,49073
0,0,0,36,6,11,9,0,0,0,0,49074
0,0,0,0,0,0,34,19,13,9,0,49075
35,11,26,65,67,158,244,304,171,215,139,49076
92,57,108,50,108,482,686,747,484,491,384,49078
119,81,109,208,192,482,648,965,798,1039,427,49079
158,143,173,180,417,538,639,1322,940,1147,568,49080
56,54,63,59,106,287,405,580,447,298,102,49082
107,25,51,56,84,153,321,406,493,693,732,49083
0,0,0,0,0,0,0,0,0,0,0,49084
196,173,302,406,366,604,1146,1544,1435,1860,1951,49085
26,6,39,84,40,139,184,401,322,616,393,49087
43,28,19,41,28,98,85,186,364,375,179,49088
17,25,17,33,62,55,140,134,104,92,12,49089
292,200,242,318,204,795,1065,985,681,699,682,49090
137,252,492,321,413,936,1316,1686,996,864,461,49091
20,21,35,36,21,88,123,137,124,115,34,49092
148,243,273,367,417,848,1225,1522,1067,911,546,49093
39,43,58,94,75,162,263,319,176,132,104,49094
5,6,8,35,25,97,74,191,148,120,202,49095
18,39,28,49,71,98,174,260,222,167,78,49096
15,118,127,83,243,345,457,1103,654,905,529,49097
59,54,147,115,121,221,486,433,344,247,111,49098
53,44,155,124,206,315,350,471,333,315,139,49099
5,23,25,85,41,115,218,266,116,222,131,49101
10,73,44,38,9,148,47,54,103,130,96,49102
136,124,390,158,134,298,606,731,451,476,319,49103
0,0,0,0,0,0,0,0,0,0,0,49104
69,0,89,68,84,215,260,212,314,508,164,49106
57,58,176,151,210,605,662,1032,399,456,280,49107
27,20,59,37,78,124,229,285,144,218,96,49111
100,34,163,109,118,508,567,742,732,718,444,49112
9,7,53,29,65,64,171,168,98,111,22,49113
0,0,0,14,8,28,13,59,10,20,31,49115
0,0,0,0,0,15,4,6,17,21,25,49116
80,148,73,48,99,162,240,308,169,232,293,49117
0,4,0,0,0,4,5,7,8,0,0,49119
454,360,543,840,1049,1658,1974,2735,1919,1748,1331,49120
62,9,25,12,106,89,97,188,128,109,161,49125
11,9,7,46,21,63,99,74,67,66,20,49126
97,32,98,131,207,367,464,690,828,740,723,49127
38,61,24,58,86,93,127,332,204,295,105,49128
0,0,10,13,6,28,20,38,33,49,97,49129
13,0,5,0,5,85,102,116,65,58,79,49130
297,573,648,795,694,1438,1991,3167,2349,1907,1538,49201
514,353,730,526,543,1570,1640,1495,819,535,316,49202
397,793,935,887,988,1960,2403,3064,1733,1690,844,49203
23,29,49,24,55,187,135,230,149,131,23,49220
442,529,789,863,791,2191,2319,2847,1987,1642,838,49221
220,204,238,239,397,567,829,955,518,416,222,49224
7,3,36,20,22,59,83,92,64,50,17,49227
8,19,27,83,125,127,430,499,377,258,157,49228
7,45,20,21,27,125,119,180,169,287,170,49229
147,85,98,146,130,333,517,973,769,662,612,49230
29,36,35,88,41,120,145,229,130,71,45,49232
20,3,9,45,62,189,109,211,159,166,158,49233
8,0,3,8,30,95,130,239,146,233,208,49234
7,9,44,81,36,102,134,123,140,63,92,49235
49,16,32,13,37,159,277,408,283,404,157,49236
26,13,31,59,43,82,169,278,148,151,85,49237
13,75,14,16,27,33,79,122,138,115,58,49238
32,26,119,65,73,209,456,632,828,804,568,49240
23,20,53,33,35,144,137,113,167,249,148,49241
169,219,377,327,241,623,985,1196,698,555,299,49242
42,53,69,83,31,215,286,370,161,308,75,49245
3,0,17,38,53,82,135,325,216,173,91,49246
44,45,90,137,126,252,418,533,338,248,120,49247
12,0,10,20,23,12,75,57,69,36,23,49248
16,18,11,99,28,164,151,315,236,240,126,49249
55,78,138,126,103,282,386,453,340,335,108,49250
33,69,66,61,66,190,240,463,461,528,183,49251
29,16,58,66,106,141,188,191,169,87,15,49252
22,82,9,20,14,83,179,267,195,215,179,49253
36,40,48,155,39,223,142,253,238,315,193,49254
17,25,43,62,46,86,109,141,118,55,16,49255
21,26,68,79,37,264,356,206,176,259,54,49256
23,10,22,53,93,69,345,160,179,77,34,49259
0,0,35,0,0,0,13,0,0,18,18,49261
14,18,37,32,30,107,54,79,70,63,18,49262
0,0,0,0,0,11,8,0,0,0,0,49263
13,3,16,18,7,58,99,113,103,162,34,49264
29,21,32,89,84,169,319,431,338,362,344,49265
22,0,43,75,112,121,167,291,263,148,41,49266
24,25,0,12,79,94,156,284,303,226,286,49267
9,2,27,2,15,62,67,145,79,71,8,49268
10,35,45,60,168,184,287,469,303,394,190,49269
15,31,54,186,49,59,219,404,331,398,279,49270
18,13,32,43,79,131,151,145,43,134,21,49271
11,0,17,36,40,189,118,152,146,250,52,49272
30,55,39,105,64,119,270,309,137,143,97,49274
9,0,0,20,15,50,58,64,37,74,16,49276
29,44,30,45,50,98,144,407,186,265,108,49277
10,8,14,2,15,37,30,89,66,29,40,49279
0,0,7,0,10,43,7,33,5,17,54,49282
23,56,83,14,0,114,118,182,144,207,112,49283
32,38,43,61,29,124,164,313,141,176,39,49284
32,47,50,85,98,120,317,755,248,604,184,49285
101,90,131,243,142,457,918,1115,874,1196,503,49286
19,21,5,10,38,145,108,217,108,94,132,49287
13,13,20,30,24,72,100,153,74,56,2,49288
0,3,6,3,0,3,5,3,27,0,0,49289
54,43,38,39,119,198,138,784,922,1140,3172,49301
8,16,53,16,20,125,329,563,405,659,754,49302
19,14,0,12,12,16,42,100,37,47,22,49303
108,154,115,134,229,306,275,278,100,35,62,49304
21,27,63,85,62,151,218,174,122,85,17,49305
168,107,103,19,245,186,454,553,634,764,930,49306
