HI_0-5k,HI_5-10k,HI_10-15k,HI_15-20k,HI_20-25k,HI_25-35k,HI_35-50k,HI_50-75k,HI_75-100k,HI_100-150k,HI_150k_plus,zip
43,4,25,65,61,64,158,212,164,107,14,15437
34,44,42,24,62,40,138,157,128,135,24,15438
0,0,0,0,8,15,6,49,17,6,0,15440
0,87,37,73,45,78,136,141,64,106,33,15442
0,0,0,0,0,15,0,0,0,0,0,15443
0,15,0,72,14,17,0,35,0,16,0,15444
0,79,14,162,34,121,99,257,174,124,90,15445
0,0,32,0,0,35,38,33,15,0,0,15446
0,0,0,0,0,0,0,21,0,0,0,15447
0,0,11,0,0,0,18,39,38,0,0,15448
0,0,24,0,0,26,28,48,0,0,29,15449
0,0,18,0,16,0,0,14,0,0,16,15450
22,10,28,125,21,44,80,20,37,60,18,15451
0,0,17,0,25,0,14,16,0,0,0,15454
0,0,42,15,0,23,9,50,26,0,0,15455
70,96,83,113,96,143,145,168,89,138,8,15456
44,33,62,89,50,175,72,128,171,129,16,15458
26,23,18,79,42,65,43,132,133,36,25,15459
0,3,3,3,0,10,0,8,9,3,0,15460
142,229,135,121,171,263,172,291,170,166,37,15461
0,0,111,0,0,17,0,0,31,31,0,15462
0,0,0,0,0,0,0,0,17,0,0,15463
4,59,9,53,57,40,44,145,25,110,58,15464
5,6,9,11,7,14,30,59,22,22,0,15466
0,4,8,3,4,18,0,21,0,0,0,15467
112,61,27,0,65,160,103,169,113,82,32,15468
17,90,42,48,34,120,144,228,107,23,34,15469
0,7,6,4,21,8,46,97,90,13,17,15470
0,21,0,6,0,0,7,7,24,0,0,15472
41,126,49,83,97,157,187,367,228,249,97,15473
29,23,43,39,50,87,85,199,91,63,23,15474
23,28,40,48,13,46,59,74,42,100,32,15475
15,0,15,0,12,0,0,0,0,0,0,15476
2,10,14,28,21,32,66,91,69,41,15,15477
54,142,78,160,158,279,309,443,251,384,173,15478
18,46,24,23,15,118,100,221,117,42,59,15479
10,35,18,33,57,106,127,153,85,100,43,15480
0,0,11,10,11,6,51,55,0,4,16,15482
0,15,2,9,7,26,44,41,27,24,2,15483
0,4,0,0,0,14,0,14,0,13,0,15484
27,53,74,61,22,87,102,185,132,146,54,15486
0,14,21,0,23,38,26,17,20,21,9,15489
0,0,48,8,0,67,8,58,6,40,16,15490
0,0,15,15,0,12,10,0,0,0,0,15492
218,165,362,435,312,702,1113,1278,868,594,333,15501
0,0,0,0,0,8,8,15,9,27,2,15502
0,0,0,0,0,0,0,0,0,0,0,15510
18,0,0,0,11,11,28,31,13,0,0,15520
3,14,27,52,47,60,139,104,116,77,24,15521
87,171,311,267,277,509,682,1164,640,511,245,15522
38,70,127,156,105,242,290,498,227,269,74,15530
28,69,120,88,57,196,286,254,209,208,54,15531
3,0,0,4,0,12,6,9,8,4,2,15532
36,6,10,45,86,62,78,114,66,49,47,15533
6,7,47,37,24,63,35,69,66,42,20,15534
18,19,64,48,65,113,103,170,126,88,54,15535
13,0,4,22,7,7,20,37,18,34,9,15536
46,160,213,181,205,390,553,549,453,324,154,15537
4,5,17,17,21,20,54,64,37,43,12,15538
0,14,14,0,27,0,0,66,42,55,0,15539
3,11,4,5,17,22,3,16,6,14,9,15540
13,36,70,60,78,91,259,308,257,149,88,15541
8,8,33,25,17,71,65,106,39,57,24,15542
0,0,0,0,0,17,26,9,0,0,0,15544
21,36,52,78,54,129,176,247,85,123,39,15545
0,0,0,8,0,0,0,38,22,19,0,15546
5,8,5,17,8,33,36,40,19,11,10,15547
13,24,27,42,51,111,108,176,57,100,17,15550
0,3,24,16,19,30,51,106,23,42,8,15551
70,106,169,133,140,258,345,496,267,234,75,15552
36,74,34,122,54,93,108,128,195,99,18,15554
0,12,3,4,0,2,3,9,0,14,0,15555
16,33,64,91,95,168,256,310,207,140,77,15557
20,46,75,64,73,87,79,133,125,76,47,15558
23,23,38,64,30,97,121,163,116,107,23,15559
2,0,6,2,0,15,12,12,10,6,4,15560
0,0,4,0,8,20,8,16,21,13,0,15561
3,5,3,0,3,0,6,3,17,12,6,15562
25,43,50,62,68,198,102,350,182,106,61,15563
2,2,3,0,1,0,2,3,4,6,0,15564
765,842,1378,1274,1157,2372,2882,4476,3627,3780,2238,15601
34,54,88,60,111,88,94,314,194,412,115,15610
0,15,0,8,40,127,22,58,9,50,1,15611
10,27,0,0,0,72,0,16,11,10,18,15612
170,173,183,325,279,631,798,1204,677,903,577,15613
8,0,0,0,0,8,9,29,4,63,6,15615
0,0,0,0,0,0,0,0,0,0,0,15616
3,1,5,19,10,12,28,37,24,12,2,15617
24,51,84,71,38,64,224,240,75,124,37,15618
24,0,27,17,10,24,120,55,8,40,0,15620
0,0,0,0,0,34,0,11,0,0,0,15621
15,2,70,56,5,53,70,82,82,80,72,15622
0,0,8,29,13,0,35,114,24,40,0,15623
19,0,7,0,0,0,4,35,34,0,0,15624
0,0,0,0,14,0,0,0,0,0,0,15625
43,32,187,51,152,187,338,498,272,373,393,15626
132,85,159,154,126,332,463,673,278,319,81,15627
20,9,7,5,19,19,24,79,26,49,8,15628
20,17,19,27,12,45,80,66,43,6,0,15629
22,13,30,33,40,64,60,89,82,56,0,15631
61,99,162,178,158,271,537,493,538,702,804,15632
17,0,47,0,16,0,49,68,27,14,14,15633
10,27,18,28,8,7,8,9,14,9,0,15634
0,0,16,0,0,0,0,30,19,0,0,15635
0,14,29,43,19,48,56,205,173,324,512,15636
7,8,20,57,0,36,42,178,128,123,36,15637
0,0,0,16,19,0,15,36,10,0,0,15638
40,43,17,63,17,72,91,151,191,95,95,15639
0,0,7,6,16,7,53,13,62,35,21,15640
5,4,13,16,10,40,55,40,23,23,7,15641
242,295,527,672,633,1440,2140,3499,2396,3617,2724,15642
208,351,415,425,293,849,1245,1523,1220,1148,713,15644
0,5,0,0,0,0,12,17,20,5,0,15646
0,0,0,0,0,12,0,31,10,28,19,15647
270,358,505,658,498,1038,1325,2425,1544,1661,852,15650
2,1,4,6,10,2,43,25,4,49,7,15655
100,150,181,205,222,474,513,761,633,596,377,15656
30,68,222,281,180,457,559,664,525,542,516,15658
0,0,0,0,0,27,13,38,77,10,6,15660
0,37,8,17,15,26,16,19,13,72,0,15661
0,0,0,17,0,16,0,43,0,0,0,15662
5,0,6,16,10,53,29,51,17,18,8,15663
10,26,15,14,38,185,14,126,28,46,41,15665
125,126,243,450,538,729,948,1531,940,789,356,15666
80,27,35,129,101,396,517,832,670,983,1444,15668
40,35,118,50,52,148,202,260,258,190,124,15670
16,14,0,0,0,0,78,53,63,59,0,15671
34,41,56,31,79,153,117,220,243,349,113,15672
15,22,35,8,36,78,94,101,89,93,9,15673
2,8,46,11,31,17,79,50,20,58,12,15675
0,0,15,59,0,48,52,44,14,72,0,15676
0,0,8,0,13,8,55,26,30,14,5,15677
0,22,0,0,15,17,53,94,20,62,0,15678
16,25,60,70,9,87,254,303,193,168,44,15679
0,0,0,11,5,0,29,5,14,5,0,15680
47,50,142,90,64,237,286,329,267,253,100,15681
49,223,222,285,151,318,436,730,441,479,219,15683
0,8,0,4,0,0,112,58,34,67,4,15684
4,2,0,43,11,27,37,101,30,86,9,15686
5,11,21,37,5,53,87,124,35,96,22,15687
0,21,19,25,17,45,69,53,120,72,21,15688
0,21,0,0,11,0,7,28,42,34,0,15689
109,190,227,234,254,455,572,825,476,323,107,15690
0,0,0,41,0,0,0,0,0,0,0,15691
36,0,67,0,61,69,103,102,64,16,30,15692
0,0,0,0,0,16,0,46,0,14,0,15693
0,24,29,0,9,32,0,44,0,42,12,15695
3,1,3,2,5,9,41,85,13,18,8,15696
25,44,59,55,56,170,232,377,171,161,62,15697
0,0,17,7,17,20,36,65,51,36,0,15698
601,851,797,1093,890,1133,1728,2117,1527,1527,962,15701
0,0,8,0,0,19,0,4,43,9,0,15710
0,6,0,14,10,11,38,45,43,15,0,15711
0,0,0,9,0,9,15,7,6,28,0,15712
0,0,0,0,134,0,0,0,22,0,0,15713
59,75,97,156,113,234,373,416,271,161,27,15714
0,9,0,19,27,20,30,40,13,34,0,15715
0,22,9,74,55,0,37,38,0,25,12,15716
187,126,175,241,151,441,702,766,629,473,276,15717
0,6,1,1,12,10,31,11,12,7,2,15721
20,22,65,62,55,90,180,147,165,111,37,15722
0,0,0,0,0,13,0,0,0,0,0,15723
11,23,40,48,59,128,189,182,97,99,25,15724
14,5,31,48,20,81,110,110,88,127,13,15725
17,0,0,3,0,12,20,23,8,4,0,15727
39,32,144,78,85,212,207,196,233,57,57,15728
16,46,34,32,110,33,57,122,56,55,28,15729
0,13,0,3,0,3,3,6,0,3,0,15730
0,0,38,15,0,0,43,94,41,0,0,15731
7,4,13,30,44,56,92,133,103,89,27,15732
0,22,0,14,0,10,15,10,4,0,0,15733
0,0,0,9,47,40,28,10,17,6,9,15734
0,15,14,22,12,30,39,106,72,31,17,15736
0,0,0,0,3,3,17,7,0,0,0,15737
0,0,15,3,16,12,24,21,10,5,0,15738
5,3,2,4,25,17,32,59,34,19,0,15739
0,0,0,0,0,3,9,6,6,0,0,15741
7,9,31,25,26,41,55,72,30,30,12,15742
0,7,7,1,4,8,19,7,2,6,3,15744
0,15,0,0,0,0,14,13,32,9,0,15745
8,0,5,3,0,18,7,9,17,0,0,15746
53,13,81,42,29,137,116,150,101,70,49,15747
68,89,152,168,203,351,411,571,343,341,123,15748
0,0,0,0,0,72,11,17,16,0,0,15750
0,0,0,0,17,0,0,0,0,0,0,15752
7,10,15,21,6,34,38,28,12,18,4,15753
0,0,0,0,0,65,0,123,42,15,0,15754
0,0,14,11,3,12,42,25,3,11,0,15756
15,23,49,25,42,51,110,155,56,48,41,15757
19,31,34,57,89,129,127,229,193,167,28,15759
4,0,9,3,0,6,8,14,5,7,0,15760
0,12,0,0,10,0,15,24,5,0,0,15761
0,9,9,13,17,35,40,77,79,68,7,15762
0,0,9,5,2,20,14,28,0,9,0,15764
28,25,6,7,31,55,148,97,132,111,53,15765
185,313,470,446,331,688,944,1025,718,558,211,15767
3,0,7,0,17,6,0,11,27,9,0,15770
15,13,30,25,26,38,77,78,21,49,22,15771
15,21,66,29,40,89,79,85,71,72,14,15772
0,10,3,17,10,29,28,38,28,18,7,15773
0,13,23,37,40,125,202,252,107,136,90,15774
0,0,3,16,44,71,107,44,36,35,3,15775
0,0,3,0,3,7,3,0,4,5,0,15776
0,0,0,9,0,16,9,15,9,0,0,15777
0,2,2,10,1,3,14,13,6,3,6,15778
0,0,7,0,0,31,14,59,53,17,0,15779
0,0,8,6,14,0,3,24,7,6,3,15780
0,2,2,0,2,11,4,10,0,8,3,15781
3,0,0,3,6,11,6,14,3,4,7,15783
0,1,0,0,2,4,6,4,6,6,1,15784
232,248,465,437,362,883,1157,1676,957,898,444,15801
2,3,3,6,1,2,19,15,5,3,0,15821
18,6,7,31,38,90,90,113,72,76,22,15823
51,52,96,158,155,296,326,499,232,273,102,15824
66,70,231,201,210,370,526,726,654,407,215,15825
0,0,4,0,12,7,16,65,7,5,0,15827
1,2,11,7,4,33,20,24,12,2,6,15828
8,0,33,26,21,42,70,162,55,77,12,15829
0,5,13,8,13,11,23,29,13,4,0,15832
80,64,134,147,144,245,406,373,171,182,79,15834
6,22,61,59,32,121,111,173,124,102,39,15840
0,18,5,10,7,10,30,37,7,15,9,15841
25,49,107,95,74,121,283,278,141,153,50,15845
38,13,18,47,140,170,244,385,192,219,57,15846
0,11,14,12,6,31,31,26,18,3,0,15847
18,8,12,32,36,63,63,53,53,33,12,15848
17,12,24,38,14,54,88,87,114,36,6,15849
77,156,175,114,154,352,538,501,343,283,75,15851
211,81,99,113,159,352,419,660,288,370,100,15853
8,4,9,19,9,45,65,78,80,26,24,15856
43,124,265,466,242,623,990,925,856,735,470,15857
24,26,10,21,29,38,81,115,57,62,21,15860
3,2,2,6,4,21,12,9,7,0,2,15861
5,5,6,7,15,16,24,14,23,3,0,15863
7,13,27,46,20,80,119,169,66,82,27,15864
16,43,22,56,42,97,113,115,42,51,17,15865
4,3,9,0,7,12,7,27,11,18,3,15866
13,0,50,23,25,82,100,151,53,61,27,15868
3,13,39,37,33,44,76,111,101,54,30,15870
206,365,443,319,131,231,179,105,37,43,0,15901
254,380,443,641,449,650,827,784,380,277,127,15902
133,130,301,458,332,679,831,1281,904,832,513,15904
215,224,539,472,485,1023,1133,1801,1139,1177,740,15905
398,276,321,496,406,721,918,686,430,208,59,15906
16,94,85,192,139,275,269,440,337,286,86,15909
6,0,4,15,37,35,53,67,25,63,34,15920
0,0,0,6,4,25,9,0,0,4,0,15921
0,6,5,9,4,0,18,21,5,6,0,15922
4,30,34,40,26,81,130,120,47,60,47,15923
6,17,10,18,23,48,93,106,46,58,5,15924
0,0,2,2,11,10,13,15,5,16,0,15925
16,68,43,76,76,126,181,202,189,90,64,15926
45,18,66,36,16,47,117,82,46,46,0,15927
0,33,45,49,31,196,87,126,96,119,0,15928
0,18,0,0,5,6,0,3,0,0,0,15929
13,0,0,0,0,41,0,0,0,0,0,15930
50,115,215,135,187,337,564,714,506,585,222,15931
0,0,0,0,0,0,0,14,21,26,0,15934
5,7,32,37,90,222,257,214,223,223,43,15935
10,17,29,37,25,102,80,223,67,39,8,15936
0,0,0,44,10,16,64,94,30,26,0,15937
25,39,56,26,38,99,200,170,142,129,43,15938
20,26,19,16,24,46,73,134,127,108,63,15940
21,7,64,30,38,70,212,180,114,142,55,15942
51,51,91,108,78,206,257,346,191,139,42,15943
14,74,61,93,56,127,206,262,215,137,51,15944
0,0,0,5,5,0,15,10,11,0,0,15945
75,62,265,94,146,356,364,574,372,387,156,15946
0,15,0,18,16,0,51,14,95,0,0,15948
0,0,22,9,17,23,37,59,36,9,9,15949
14,0,0,0,14,81,0,70,0,32,0,15951
0,28,113,11,28,43,78,99,101,136,20,15952
0,0,0,0,0,0,29,14,0,0,0,15953
32,43,61,88,40,137,148,146,110,110,25,15954
6,41,81,45,86,40,155,176,143,129,21,15955
34,28,77,173,62,114,151,162,121,139,50,15956
4,8,0,18,10,32,39,24,59,34,20,15957
5,10,32,27,30,112,121,173,139,130,62,15958
0,4,10,29,0,65,33,33,7,24,0,15960
5,22,12,22,7,50,51,72,35,40,9,15961
0,0,9,1,4,12,1,10,12,5,5,15962
180,206,304,279,260,806,690,659,557,590,175,15963
615,543,1039,1134,938,1813,2012,3734,2298,2348,1183,16001
117,106,241,121,205,601,712,1069,928,1403,549,16002
3,4,20,43,14,27,105,83,58,73,28,16020
3,2,9,12,8,1,28,45,21,12,1,16022
157,68,74,123,117,288,246,374,176,267,99,16023
2,2,2,5,7,6,12,18,26,23,5,16024
41,31,58,80,56,166,223,549,344,388,170,16025
0,0,8,7,5,15,10,20,9,8,15,16027
9,38,93,68,46,82,128,87,139,92,32,16028
7,12,6,6,25,45,67,68,39,28,20,16029
0,12,5,10,0,12,18,42,24,6,2,16030
24,42,64,150,109,225,259,609,333,589,217,16033
4,13,10,46,19,40,104,164,86,149,46,16034
0,0,0,0,0,6,3,7,10,14,0,16035
0,0,8,17,5,10,9,15,7,15,0,16036
7,30,41,35,76,159,168,358,271,441,278,16037
34,21,55,49,65,146,228,231,235,214,97,16038
14,12,23,15,19,32,84,61,63,43,25,16040
19,48,51,42,41,73,137,209,142,71,28,16041
0,10,17,51,6,58,106,85,34,68,15,16045
24,31,86,109,110,185,396,879,793,1325,2197,16046
8,0,3,0,0,4,9,9,9,12,3,16048
29,31,46,85,84,163,210,253,148,144,63,16049
22,31,25,34,42,68,97,89,82,86,36,16050
17,28,41,121,56,167,124,299,150,147,63,16051
53,38,18,29,42,74,151,224,165,157,75,16052
22,10,41,72,58,90,226,398,376,349,218,16053
7,1,3,23,14,13,44,28,14,18,1,16054
56,51,96,69,169,135,377,509,505,818,526,16055
38,37,103,104,163,178,300,360,287,339,223,16056
310,275,264,287,241,396,670,806,582,606,340,16057
30,12,81,74,202,257,372,646,390,623,628,16059
34,22,14,92,44,76,130,244,164,156,56,16061
56,18,156,141,58,429,431,589,439,489,282,16063
149,53,203,183,163,426,1013,1775,1772,2588,3509,16066
518,1139,1158,1049,1064,1457,1921,2638,1363,1250,657,16101
92,44,176,239,200,262,305,385,288,259,187,16102
82,110,223,318,369,733,678,1300,984,932,824,16105
0,2,5,13,13,7,14,36,16,19,13,16110
11,16,26,16,40,66,123,68,43,63,21,16111
17,17,17,28,72,55,66,127,110,102,34,16112
0,2,13,0,2,31,28,28,26,35,28,16113
0,0,21,26,5,21,58,47,31,27,14,16114
10,0,49,71,62,154,153,278,182,175,92,16115
7,49,27,108,73,104,174,213,134,135,93,16116
296,114,260,572,337,867,1148,1335,900,1036,379,16117
29,3,12,36,82,129,109,260,90,92,61,16120
47,182,237,229,160,345,345,301,118,59,47,16121
5,18,5,14,29,74,93,84,178,209,77,16123
21,14,31,66,24,144,106,153,89,104,53,16124
121,232,272,403,462,929,1155,1306,696,880,436,16125
40,148,160,267,354,609,674,1014,914,792,365,16127
15,29,42,74,64,133,149,143,125,105,12,16130
2,0,9,13,31,48,37,84,50,46,26,16131
22,0,0,0,0,43,9,28,14,0,0,16132
4,18,29,17,40,57,82,162,67,78,45,16133
56,57,103,79,117,215,254,316,218,128,54,16134
3,13,20,22,16,33,56,67,97,14,8,16136
100,97,189,198,265,425,679,927,701,642,270,16137
0,0,7,0,0,0,0,7,0,0,0,16140
28,27,40,43,43,80,81,127,105,69,63,16141
39,46,67,135,102,271,330,392,340,254,214,16142
50,31,34,76,66,123,223,195,157,164,63,16143
24,28,59,57,97,152,165,214,182,151,43,16145
390,473,609,501,521,761,709,951,560,375,179,16146
93,147,280,652,321,826,1242,1336,911,1092,555,16148
18,140,146,189,168,255,488,745,438,285,148,16150
2,2,1,1,4,10,6,19,7,0,0,16151
21,7,55,50,70,133,140,179,188,145,64,16153
4,57,31,37,119,88,125,326,111,176,18,16154
0,0,0,5,14,14,6,6,0,0,0,16155
15,49,50,27,78,132,159,255,152,149,105,16156
15,41,104,57,53,124,208,345,148,166,82,16157
23,46,62,52,110,329,260,371,374,284,48,16159
21,31,23,39,13,40,43,96,26,49,14,16160
2,26,38,31,19,77,69,65,31,16,0,16161
201,324,407,501,414,811,1084,1208,964,968,566,16201
4,8,27,21,31,29,77,37,39,40,32,16210
0,0,5,0,3,13,12,17,0,6,0,16211
6,12,13,9,6,25,27,27,27,9,1,16212
6,2,10,0,4,2,9,6,3,4,0,16213
347,311,301,309,357,443,537,628,383,418,237,16214
0,0,0,2,6,19,2,9,1,1,2,16217
13,6,29,15,28,29,84,62,45,56,13,16218
10,41,42,84,62,100,188,149,127,113,30,16222
9,8,0,12,9,8,12,11,21,0,0,16223
6,12,9,25,28,45,85,122,60,48,23,16224
76,93,230,404,188,412,492,681,339,363,103,16226
2,9,14,2,18,19,42,43,33,19,8,16228
43,27,57,46,68,350,293,426,308,355,257,16229
5,0,12,14,14,13,35,39,18,8,4,16230
23,67,55,75,80,247,288,363,233,150,54,16232
45,7,23,44,14,81,49,79,68,47,17,16233
3,7,23,20,13,53,89,120,70,59,41,16235
16,14,0,0,0,14,15,17,0,0,0,16236
0,2,7,18,9,27,10,44,30,12,18,16238
7,20,26,51,38,48,155,93,34,34,1,16239
28,11,24,46,29,73,119,128,61,54,26,16240
23,80,95,131,147,214,319,366,209,210,86,16242
0,0,6,0,8,15,9,32,9,27,0,16244
0,0,10,0,3,30,20,23,8,0,3,16245
0,2,4,10,9,17,12,20,6,26,0,16246
35,35,120,121,117,133,172,255,150,90,18,16248
20,18,16,44,82,115,100,171,91,118,59,16249
0,29,32,32,33,8,18,23,12,9,7,16250
0,0,3,0,0,11,5,14,0,0,0,16253
39,25,34,79,81,130,220,254,164,162,90,16254
18,11,29,43,53,69,89,111,84,101,18,16255
20,9,30,17,41,126,53,88,65,68,27,16256
12,33,24,71,57,123,128,117,164,153,11,16258
15,49,40,40,37,84,148,158,97,92,20,16259
17,0,5,12,7,10,24,15,33,11,8,16260
16,28,36,22,43,151,243,166,180,148,73,16262
0,5,34,0,28,0,0,38,7,7,0,16263
114,284,364,633,417,864,944,1240,777,708,253,16301
10,11,0,5,6,21,40,32,33,34,7,16311
0,0,0,0,0,0,0,3,0,0,0,16312
22,11,49,47,37,103,125,152,97,66,10,16313
27,32,86,78,118,205,351,564,294,317,83,16314
77,80,45,64,136,238,320,648,287,349,204,16316
16,1,12,30,29,57,101,119,83,60,16,16317
3,9,0,36,13,84,115,96,91,64,51,16319
0,4,4,0,0,8,13,10,0,0,0,16321
0,0,0,10,0,6,7,6,0,9,1,16322
188,268,389,417,393,1019,1061,1347,746,647,290,16323
0,0,4,15,6,7,52,15,31,24,0,16326
19,30,45,45,55,144,258,207,187,133,73,16327
0,4,0,0,0,18,14,11,8,3,0,16328
1,4,8,24,12,19,19,65,31,20,3,16329
0,0,0,0,4,3,0,10,5,3,0,16331
0,0,0,0,0,10,0,0,2,0,0,16332
4,0,8,15,9,17,40,9,25,13,2,16333
10,0,6,4,3,15,26,26,20,19,2,16334
218,526,830,888,761,1290,1566,2165,1434,1189,609,16335
1,30,53,26,54,103,88,176,104,78,34,16340
20,13,28,39,39,141,147,150,98,60,19,16341
3,27,19,23,56,81,104,236,91,99,38,16342
0,22,15,0,42,17,36,75,30,18,0,16343
4,4,17,16,10,17,24,50,21,21,3,16344
11,17,41,38,69,169,211,321,216,238,155,16345
93,27,81,86,94,111,222,303,229,129,41,16346
21,54,37,83,47,117,195,126,141,96,25,16347
13,40,49,65,47,151,208,165,109,82,35,16350
17,38,39,68,38,79,116,163,56,43,37,16351
0,0,0,7,7,17,12,33,24,3,3,16352
46,36,89,80,105,161,211,195,120,64,24,16353
183,315,189,320,354,541,741,869,508,352,165,16354
4,4,41,35,24,72,73,129,90,59,33,16360
0,0,0,0,0,0,0,8,5,0,0,16361
10,13,17,48,1,18,87,104,47,26,54,16362
8,7,10,2,33,90,63,114,94,43,16,16364
168,245,399,497,556,1200,1099,1480,1084,899,379,16365
0,0,0,12,13,10,28,9,14,2,0,16370
60,33,101,94,53,196,235,242,151,130,47,16371
0,20,5,24,21,19,24,44,21,19,8,16372
18,33,68,63,105,134,228,218,187,216,89,16373
14,12,57,21,47,103,139,140,75,139,14,16374
28,104,92,89,73,251,251,373,199,214,73,16401
21,3,20,16,11,29,53,86,44,44,16,16402
50,76,86,125,133,187,429,452,374,293,166,16403
21,46,81,72,90,141,198,345,158,97,41,16404
11,6,9,22,39,18,44,68,48,20,8,16405
23,48,45,90,54,132,207,291,179,132,56,16406
115,290,293,307,257,429,605,1088,530,411,147,16407
16,11,19,24,28,29,114,103,106,110,52,16410
17,0,22,43,51,40,98,104,95,94,50,16411
129,166,90,201,312,327,596,727,536,675,445,16412
10,40,95,121,88,244,303,416,455,882,643,16415
0,7,0,6,0,19,19,0,3,9,4,16416
3,97,148,179,192,417,488,439,348,577,179,16417
0,10,20,8,25,44,41,51,42,15,0,16420
9,33,69,72,37,62,146,113,194,175,88,16421
14,0,0,14,35,18,33,24,21,13,0,16422
5,68,54,103,71,235,348,428,197,217,60,16423
29,68,128,104,127,312,311,461,217,183,106,16424
27,13,64,40,75,204,213,264,329,212,60,16426
0,2,1,9,0,8,11,11,4,4,7,16427
87,206,163,177,335,329,882,1009,732,627,439,16428
25,33,88,103,88,293,280,425,274,254,157,16433
45,28,35,37,61,160,168,197,94,64,44,16434
13,29,40,57,30,57,94,164,95,86,33,16435
6,3,9,8,18,36,48,52,16,33,3,16436
116,136,121,164,208,241,509,647,489,403,131,16438
15,3,20,39,14,39,48,63,92,44,10,16440
49,141,154,184,95,272,579,857,510,664,449,16441
9,6,23,33,32,137,169,240,224,110,94,16442
19,8,15,32,50,65,109,123,44,29,27,16443
0,0,0,0,0,0,0,0,0,0,0,16444
170,413,308,149,131,92,27,26,8,14,0,16501
302,487,488,668,615,1083,1101,1256,431,285,153,16502
331,661,617,717,568,969,933,669,221,103,24,16503
201,358,366,413,347,943,1086,1171,682,575,157,16504
207,187,372,417,316,766,969,1533,779,1180,873,16505
254,279,347,255,393,1200,1153,2025,1434,1506,1170,16506
157,248,276,250,415,392,751,607,301,128,64,16507
173,166,345,331,406,963,1222,1560,749,724,228,16508
466,315,431,472,558,1214,1559,2438,1509,1855,1286,16509
253,462,431,690,571,1077,1365,1771,1177,1507,712,16510
91,254,298,282,335,687,732,825,645,543,251,16511
0,0,0,0,0,0,0,0,0,0,0,16546
0,0,0,0,0,0,0,0,0,0,0,16563
639,697,1134,829,725,1489,1821,2658,1855,1006,602,16601
477,646,980,753,905,1566,1915,2137,1444,1132,500,16602
22,18,24,48,40,93,218,201,196,128,40,16611
10,15,15,19,28,67,65,127,89,102,26,16613
0,16,0,3,3,10,9,3,13,0,0,16616
36,17,35,90,47,141,188,197,252,114,62,16617
6,0,16,6,15,16,29,12,15,3,12,16619
0,3,3,6,5,36,16,19,23,16,7,16620
2,6,18,18,10,24,38,77,27,35,21,16621
3,3,0,7,7,4,7,23,3,6,7,16622
2,0,19,12,20,26,35,30,36,18,22,16623
2,0,6,1,6,5,12,10,7,21,0,16624
40,11,95,161,102,216,233,289,212,157,35,16625
30,47,51,54,39,106,122,160,91,86,49,16627
51,36,145,114,107,251,310,292,244,239,114,16630
7,0,4,0,0,0,4,4,0,5,6,16631
3,8,4,0,0,9,16,34,14,11,0,16633
6,3,15,10,0,27,15,38,30,13,1,16634
98,69,273,322,224,727,770,968,680,858,253,16635
9,3,4,27,8,28,19,63,50,47,43,16636
73,24,60,94,30,39,288,172,127,41,11,16637
0,0,1,0,0,0,1,5,2,4,0,16638
3,33,14,35,37,122,107,108,89,37,33,16639
2,2,12,17,19,56,27,89,60,20,18,16640
11,56,101,58,48,107,175,170,174,99,39,16641
1,1,3,4,2,6,6,20,14,13,0,16645
11,49,38,37,65,156,131,220,105,115,42,16646
3,0,7,17,14,55,36,94,45,39,20,16647
163,31,284,384,263,565,925,1109,821,963,696,16648
26,37,29,37,44,104,122,159,86,83,26,16650
20,39,79,87,91,195,192,279,125,134,74,16651
168,247,373,352,291,536,1041,1071,742,615,223,16652
4,1,19,43,31,63,117,149,75,69,12,16655
16,5,28,34,23,84,74,98,66,41,5,16656
11,12,30,33,28,61,92,90,86,51,17,16657
9,8,16,3,3,11,15,22,9,15,5,16659
16,5,29,19,32,25,55,75,39,37,7,16661
43,81,94,114,102,295,296,444,321,304,110,16662
27,38,14,22,52,93,98,161,111,62,47,16664
0,8,9,2,12,25,16,9,2,9,25,16665
29,45,46,67,50,166,291,333,101,105,23,16666
15,14,87,18,11,62,129,102,66,41,9,16667
21,54,87,69,126,153,220,311,181,184,42,16668
10,24,28,28,71,87,126,188,134,110,39,16669
0,0,3,10,2,5,0,0,10,0,0,16670
8,10,10,8,10,20,34,33,40,23,3,16671
9,3,3,6,8,2,15,10,8,4,0,16672
50,55,116,78,107,245,342,454,361,254,139,16673
0,13,15,27,5,29,54,57,33,18,4,16674
0,24,0,25,0,29,8,0,9,23,0,16677
29,67,36,77,72,142,168,245,85,118,39,16678
10,26,30,25,24,47,52,74,17,22,8,16679
0,0,11,10,0,27,44,51,14,13,7,16680
0,0,0,2,0,12,0,0,5,0,0,16682
10,0,10,6,1,11,14,48,19,17,9,16683
0,3,0,3,8,6,14,10,2,5,9,16685
129,249,255,154,244,632,962,1059,772,681,271,16686
7,0,14,4,5,28,44,56,15,9,10,16689
7,5,17,7,2,22,35,15,12,12,11,16691
10,15,8,22,16,25,50,73,26,14,18,16692
22,62,83,95,70,121,279,334,224,132,76,16693
0,0,15,2,6,13,7,9,4,5,0,16694
1,12,21,23,55,28,72,79,73,58,4,16695
0,0,0,0,0,0,0,0,0,0,0,16699
259,414,474,511,605,694,1051,1471,716,777,362,16701
9,12,26,28,38,68,80,120,59,36,22,16720
0,0,2,0,14,8,27,5,0,0,2,16724
